date,time,location,download,upload
2018-09-27,17:04,Middelfart,1288.85,182.68
2018-04-26,05:40,Egedal,245.6,510.27
2018-08-20,12:17,Faxe,1250.36,609.83
2018-03-01,01:35,Herning,2464.85,954.75
2018-01-30,02:08,Vejle,2359.7,186.48
2018-03-02,03:31,Rebild,691.86,648.34
2018-02-14,06:15,Svendborg,387.44,230.61
2018-06-04,20:19,Skive,2436.12,734.4
2018-11-04,16:05,Syddjurs,489.78,161.54
2018-11-14,05:18,Køge,35.36,275.49
2018-01-16,13:09,Ærø,1644.96,624.0
2018-09-14,00:33,Vejle,2449.03,671.69
2018-10-10,08:10,Aalborg,1083.87,834.84
2018-12-30,16:37,Odsherred,2321.57,1139.56
2018-07-04,20:17,Herlev,1897.33,371.09
2018-05-15,03:08,Lejre,16.95,559.58
2018-07-06,04:01,Ærø,513.67,559.22
2018-07-19,23:24,Kalundborg,2214.97,909.23
2018-08-22,23:00,Rødovre,560.4,1069.04
2018-04-17,12:58,Køge,651.36,656.95
2018-06-18,07:08,Rødovre,320.77,176.38
2018-08-08,05:52,Allerød,678.97,316.15
2018-08-21,14:01,Hedensted,999.64,1134.97
2018-06-28,13:31,Vallensbæk,1038.2,515.21
2018-08-12,05:38,Solrød,2548.11,209.44
2018-12-06,17:33,Ikast-Brande,2323.4,205.97
2018-07-17,16:42,Ringkøbing-Skjern,990.14,1252.07
2018-09-08,09:41,Viborg,2367.3,1218.72
2018-01-30,13:33,Tønder,1428.99,248.06
2018-02-10,02:19,Syddjurs,1155.23,1176.95
2018-12-18,05:34,Skive,1998.5,600.68
2018-09-11,14:52,Slagelse,377.32,917.82
2018-08-16,03:26,Greve,98.84,960.56
2018-11-04,00:22,Holbæk,46.95,294.0
2018-12-16,20:20,Albertslund,1769.5,536.18
2018-06-06,05:19,Vejle,973.92,367.88
2018-09-30,22:56,Bornholm,129.86,875.83
2018-12-01,15:55,Kalundborg,935.1,675.11
2018-04-03,00:39,Haderslev,2046.53,1100.89
2018-05-20,19:48,Ishøj,312.11,1046.01
2018-05-26,05:44,Gladsaxe,490.4,1048.79
2018-02-24,17:44,Faxe,1895.57,541.65
2018-07-14,05:12,Lemvig,2118.54,1016.01
2018-09-14,14:48,Lolland,2067.7,132.45
2018-11-23,09:46,Copenhagen,1519.06,144.06
2018-08-27,16:14,Helsingør,1702.88,901.43
2018-07-13,21:22,Ishøj,61.69,340.56
2018-04-17,19:30,Tårnby,1530.96,829.65
2018-09-26,01:12,Ikast-Brande,1961.36,982.0
2018-02-05,04:47,Aalborg,449.21,297.33
2018-06-30,23:27,Sønderborg,1498.11,945.64
2018-05-28,07:37,Fredericia,1733.25,1176.12
2018-03-30,16:11,Holbæk,2264.73,657.78
2018-02-15,09:23,Herlev,1405.12,714.06
2018-12-22,03:15,Holbæk,2402.81,71.46
2018-01-15,12:13,Lolland,2502.41,219.48
2018-03-09,07:22,Allerød,1591.42,156.44
2018-06-27,15:45,Stevns,1467.09,614.98
2018-12-05,20:03,Bornholm,2032.58,1166.96
2018-03-29,06:21,Hillerød,2115.17,767.68
2018-04-06,04:37,Syddjurs,319.46,1036.94
2018-12-03,18:26,Assens,1096.47,335.27
2018-01-24,15:37,Ishøj,590.58,864.07
2018-04-05,13:47,Billund,1663.88,112.88
2018-04-01,09:01,Frederikssund,716.48,1058.13
2018-04-26,07:55,Vordingborg,2287.35,159.32
2018-03-02,00:16,Samsø,1145.77,751.4
2018-06-28,10:57,Hørsholm,833.81,1030.44
2018-09-12,21:14,Esbjerg,272.03,330.29
2018-03-18,02:34,Kerteminde,1412.82,508.24
2018-04-22,05:04,Gribskov,2191.13,260.44
2018-06-27,06:39,Lyngby-Taarbæk,1283.54,516.5
2018-11-11,11:53,Lyngby-Taarbæk,1296.17,224.02
2018-05-31,06:02,Greve,711.86,391.14
2018-09-13,09:31,Rødovre,1329.07,458.47
2018-09-24,00:55,Billund,575.72,1008.85
2018-04-23,20:59,Holstebro,2412.82,616.19
2018-04-21,23:26,Vejen,717.46,308.92
2018-06-17,11:02,Jammerbugt,2066.1,78.8
2018-06-12,12:46,Nyborg,1797.36,1028.25
2018-10-22,18:17,Høje-Taastrup,1688.66,964.61
2018-01-25,23:32,Glostrup,1324.48,817.77
2018-09-04,18:30,Egedal,115.03,1049.62
2018-11-08,05:47,Aalborg,2487.74,1025.77
2018-01-06,14:31,Fredericia,352.67,909.31
2018-02-24,02:38,Norddjurs,2178.58,1184.96
2018-04-21,18:42,Varde,992.59,1241.32
2018-09-04,07:27,Vesthimmerland,1565.8,532.62
2018-10-13,18:45,Slagelse,2346.55,988.91
2018-07-21,05:23,Odsherred,452.4,165.07
2018-01-17,04:05,Skanderborg,472.66,985.07
2018-01-30,19:16,Ishøj,1155.54,407.45
2018-03-08,03:56,Frederikshavn,1571.4,1225.35
2018-01-23,19:43,Sorø,2005.61,923.61
2018-06-16,11:29,Tønder,1974.85,1107.92
2018-10-05,22:15,Hillerød,1732.31,937.65
2018-11-21,07:15,Nordfyn,661.01,1114.42
2018-10-11,04:09,Nyborg,588.04,864.51
2018-11-28,22:36,Rudersdal,707.65,361.76
2018-05-01,11:44,Favrskov,377.79,54.99
2018-12-27,12:39,Næstved,2086.17,1279.87
2018-10-17,03:15,Halsnæs,2430.58,845.23
2018-11-28,12:49,Haderslev,1714.48,1211.13
2018-02-22,21:05,Kalundborg,550.28,801.22
2018-12-30,08:16,Silkeborg,58.04,48.3
2018-03-21,07:07,Halsnæs,1829.55,596.18
2018-04-04,23:15,Aarhus,1860.2,126.39
2018-01-21,06:21,Jammerbugt,1829.27,16.21
2018-04-25,22:10,Roskilde,23.74,410.92
2018-07-05,16:31,Hørsholm,396.44,776.26
2018-12-22,17:06,Vallensbæk,461.28,169.5
2018-08-08,15:51,Silkeborg,470.84,572.36
2018-06-11,23:39,Gladsaxe,2108.33,1268.36
2018-02-03,10:48,Helsingør,191.0,1275.53
2018-02-14,09:20,Randers,2402.72,96.07
2018-04-08,15:47,Guldborgsund,1808.68,791.22
2018-12-20,23:20,Herning,1068.6,316.92
2018-05-30,14:19,Hjørring,948.53,1179.52
2018-12-03,13:11,Ringsted,559.7,591.54
2018-08-06,06:13,Gribskov,454.65,508.14
2018-08-06,19:15,Tønder,1145.51,274.79
2018-07-05,10:13,Mariagerfjord,1823.76,840.02
2018-02-26,21:22,Nordfyn,614.88,241.1
2018-08-14,18:17,Næstved,1411.51,92.05
2018-11-10,19:46,Helsingør,917.32,692.11
2018-06-01,21:28,Dragør,1490.06,1054.42
2018-05-12,02:07,Aalborg,2511.56,299.01
2018-08-15,10:28,Faxe,373.28,12.82
2018-01-30,08:15,Vallensbæk,764.97,905.09
2018-05-24,00:29,Billund,2176.69,1217.86
2018-04-12,18:56,Nordfyn,2413.56,390.29
2018-12-19,11:12,Odense,1648.16,962.54
2018-03-26,20:27,Kalundborg,529.56,707.87
2018-10-27,06:19,Vordingborg,1774.43,675.18
2018-10-19,14:43,Haderslev,912.78,942.73
2018-04-15,04:23,Lyngby-Taarbæk,1572.31,776.27
2018-11-26,07:52,Lejre,858.24,10.46
2018-11-17,12:27,Langeland,805.85,1029.7
2018-07-20,04:54,Egedal,1176.76,468.36
2018-11-30,05:31,Roskilde,1956.07,1269.47
2018-11-20,21:51,Nordfyn,2422.64,1277.52
2018-10-20,01:04,Egedal,823.54,1183.98
2018-04-21,08:01,Hedensted,719.92,279.55
2018-06-15,02:13,Hjørring,1121.69,844.71
2018-07-13,15:12,Frederiksberg,2217.81,221.85
2018-12-06,23:59,Holstebro,1603.16,990.13
2018-11-25,11:53,Vejen,764.7,719.72
2018-12-22,16:47,Kalundborg,1717.53,895.51
2018-08-18,20:16,Ringkøbing-Skjern,2464.17,373.21
2018-01-19,22:37,Holstebro,158.82,638.79
2018-03-10,00:31,Svendborg,1502.4,403.4
2018-11-17,13:59,Hørsholm,264.53,251.43
2018-02-10,04:17,Vallensbæk,1726.21,695.7
2018-02-21,10:49,Faaborg-Midtfyn,1373.88,442.05
2018-01-12,13:59,Billund,786.92,761.16
2018-02-12,00:52,Hillerød,2369.91,168.99
2018-01-01,03:15,Halsnæs,1754.28,763.0
2018-01-22,09:45,Samsø,2220.03,256.29
2018-05-14,02:56,Høje-Taastrup,1172.97,450.96
2018-07-28,23:04,Kolding,474.56,0.61
2018-06-29,06:13,Bornholm,68.92,166.11
2018-01-30,07:40,Hvidovre,1875.23,797.73
2018-05-06,20:05,Sønderborg,765.78,1197.17
2018-10-13,21:06,Gladsaxe,1361.31,1081.57
2018-09-19,14:39,Gentofte,2281.83,839.14
2018-05-19,03:24,Langeland,2381.62,285.19
2018-06-29,09:12,Herning,2083.01,880.35
2018-12-06,01:12,Sønderborg,2319.09,998.63
2018-02-26,10:12,Hjørring,2227.16,1055.06
2018-08-30,06:49,Dragør,192.63,222.53
2018-09-30,12:23,Vejle,1532.06,592.88
2018-02-24,01:49,Kerteminde,1712.42,574.94
2018-08-12,10:40,Lolland,509.87,58.92
2018-11-05,04:22,Morsø,2469.35,23.35
2018-10-27,06:03,Fredericia,636.84,1059.14
2018-03-20,00:17,Slagelse,494.16,251.25
2018-12-22,04:01,Odsherred,1530.16,493.84
2018-03-01,08:05,Albertslund,1156.25,426.08
2018-05-12,21:20,Syddjurs,986.44,434.37
2018-09-10,13:38,Furesø,2498.3,573.88
2018-01-11,06:46,Næstved,14.82,438.6
2018-03-18,06:24,Sønderborg,409.51,893.12
2018-01-19,01:16,Vallensbæk,1831.99,895.68
2018-07-18,15:53,Hedensted,683.79,29.13
2018-01-14,04:29,Favrskov,908.35,1237.4
2018-09-14,20:20,Bornholm,1018.73,223.4
2018-02-20,04:31,Odense,1238.57,1096.02
2018-03-11,09:20,Furesø,1099.71,307.12
2018-06-26,13:44,Tønder,2469.09,424.05
2018-03-12,12:07,Hørsholm,198.65,591.96
2018-10-01,20:58,Nyborg,1279.11,921.58
2018-12-10,13:49,Skanderborg,1454.99,211.87
2018-09-21,15:04,Silkeborg,184.12,325.03
2018-04-29,03:38,Ringkøbing-Skjern,1397.53,985.7
2018-09-24,17:16,Hørsholm,1433.15,684.84
2018-12-12,01:43,Syddjurs,619.06,419.74
2018-04-03,19:13,Aalborg,1008.5,416.75
2018-09-26,18:09,Halsnæs,2062.16,143.28
2018-09-01,14:58,Struer,998.4,191.59
2018-06-24,03:02,Lyngby-Taarbæk,2240.38,543.86
2018-04-09,03:49,Haderslev,207.63,717.76
2018-02-23,05:26,Høje-Taastrup,1551.78,479.97
2018-04-27,21:22,Odense,1458.96,378.04
2018-07-12,03:31,Hillerød,693.34,458.42
2018-06-28,23:29,Nyborg,729.24,736.32
2018-06-11,00:14,Halsnæs,2128.97,1188.65
2018-05-02,22:41,Faaborg-Midtfyn,1638.83,367.03
2018-05-21,22:46,Silkeborg,1417.86,1129.57
2018-03-14,01:58,Langeland,1999.32,251.58
2018-04-30,02:47,Furesø,68.39,407.08
2018-10-27,23:12,Hørsholm,1499.94,453.08
2018-03-25,08:04,Faaborg-Midtfyn,1018.43,1142.33
2018-07-21,01:56,Albertslund,1383.16,255.74
2018-01-15,22:05,Randers,1681.4,977.55
2018-04-10,20:13,Faaborg-Midtfyn,74.72,1132.29
2018-04-06,13:48,Esbjerg,651.8,268.82
2018-12-16,12:16,Esbjerg,10.84,1177.55
2018-01-08,05:28,Aarhus,715.84,83.71
2018-10-27,13:12,Brøndby,1959.35,204.87
2018-04-29,19:39,Vejen,2176.4,709.57
2018-10-04,05:05,Gentofte,472.26,10.32
2018-04-09,02:01,Haderslev,119.21,593.81
2018-08-09,20:43,Sorø,1353.49,1184.75
2018-01-17,20:50,Ballerup,2315.71,862.33
2018-09-06,16:29,Haderslev,2334.13,283.64
2018-11-27,13:57,Syddjurs,344.38,229.26
2018-08-11,23:45,Nyborg,305.87,312.52
2018-09-06,22:42,Frederikshavn,762.14,421.35
2018-03-29,16:32,Aalborg,787.26,436.1
2018-03-21,03:41,Furesø,1334.73,470.6
2018-12-27,04:16,Tårnby,1462.94,658.19
2018-03-05,06:31,Hvidovre,1840.34,25.97
2018-03-31,02:54,Vallensbæk,1061.96,178.77
2018-06-22,07:33,Copenhagen,1861.34,1218.6
2018-08-01,09:30,Rebild,1933.51,310.83
2018-03-16,16:36,Odder,2400.82,110.62
2018-03-06,19:59,Tønder,1463.9,887.44
2018-12-16,04:47,Lejre,716.44,1192.92
2018-07-03,15:15,Lolland,1530.25,1178.98
2018-06-09,14:20,Svendborg,655.32,393.37
2018-07-10,12:39,Thisted,812.83,1000.0
2018-07-30,04:40,Morsø,953.27,489.16
2018-08-03,16:45,Ikast-Brande,919.98,403.75
2018-04-27,22:56,Vejle,1499.53,595.23
2018-09-03,18:06,Fredensborg,1071.65,42.85
2018-09-22,15:28,Fanø,2045.36,632.08
2018-10-21,14:37,Brønderslev,14.23,856.74
2018-01-04,08:45,Hørsholm,211.45,768.59
2018-02-18,06:55,Bornholm,739.34,346.26
2018-08-02,17:43,Ærø,776.84,1263.44
2018-01-23,06:37,Albertslund,1082.4,676.79
2018-12-15,07:33,Billund,760.21,889.2
2018-08-29,15:47,Solrød,692.0,218.44
2018-12-17,07:23,Kolding,1238.52,119.17
2018-05-17,15:19,Hørsholm,2003.99,699.82
2018-07-02,14:46,Lemvig,2269.6,627.15
2018-02-12,18:23,Gribskov,2370.96,660.57
2018-03-03,11:16,Jammerbugt,2355.9,726.53
2018-02-16,05:36,Helsingør,1235.09,1108.75
2018-06-10,13:27,Solrød,1904.29,1242.3
2018-06-19,17:15,Holbæk,1788.34,1068.2
2018-05-24,23:37,Langeland,1567.76,454.87
2018-06-21,09:18,Langeland,1065.82,860.05
2018-05-24,08:19,Aalborg,2415.79,857.78
2018-12-18,17:15,Hillerød,1491.33,218.1
2018-11-23,08:03,Lolland,1876.85,729.27
2018-09-03,02:55,Randers,829.67,888.68
2018-05-25,06:21,Fredensborg,1477.08,640.28
2018-11-13,04:43,Faxe,1694.63,702.79
2018-04-03,01:25,Egedal,1328.57,327.08
2018-12-12,11:11,Morsø,2205.68,821.6
2018-03-25,15:05,Ikast-Brande,1820.0,401.02
2018-03-01,22:59,Tårnby,1742.64,258.45
2018-10-08,02:59,Allerød,1161.44,762.97
2018-12-15,02:15,Greve,568.32,55.26
2018-10-01,20:32,Holstebro,998.45,785.52
2018-01-04,15:26,Ringsted,1542.39,362.63
2018-04-21,23:05,Vordingborg,2095.42,725.35
2018-11-14,09:30,Struer,2146.04,469.46
2018-12-19,12:23,Ærø,347.88,284.86
2018-05-19,22:43,Gladsaxe,2292.91,539.13
2018-07-19,04:33,Silkeborg,2415.36,448.15
2018-09-12,10:28,Billund,1368.01,256.44
2018-08-12,10:01,Vallensbæk,1432.61,387.26
2018-10-16,18:31,Gribskov,1585.22,1048.1
2018-12-10,06:24,Thisted,1552.11,657.61
2018-08-27,21:48,Stevns,1835.39,247.24
2018-09-17,23:46,Hjørring,473.69,465.41
2018-01-07,14:24,Morsø,2512.52,387.47
2018-02-13,14:55,Stevns,230.18,1071.38
2018-11-01,05:13,Esbjerg,2206.22,891.07
2018-05-25,01:57,Guldborgsund,461.66,922.8
2018-05-14,12:53,Assens,2530.27,927.63
2018-08-22,19:17,Lolland,28.31,947.28
2018-06-22,12:46,Herning,1938.04,478.78
2018-06-08,14:04,Assens,55.42,1278.56
2018-10-05,07:57,Hørsholm,1585.88,950.85
2018-03-11,00:17,Lyngby-Taarbæk,811.37,528.59
2018-01-27,23:15,Middelfart,1197.98,661.17
2018-09-14,07:13,Silkeborg,2371.35,794.86
2018-04-03,03:52,Guldborgsund,8.38,889.91
2018-04-23,01:42,Syddjurs,1392.24,159.65
2018-03-27,22:17,Langeland,525.81,954.21
2018-01-23,09:04,Jammerbugt,2093.72,203.1
2018-10-03,04:50,Randers,1287.54,208.93
2018-10-15,07:56,Hørsholm,1833.2,1173.85
2018-08-27,05:42,Allerød,1022.86,1267.17
2018-09-23,21:34,Frederikssund,2275.44,88.8
2018-06-09,19:16,Aalborg,2528.91,278.31
2018-12-26,14:45,Gribskov,893.69,281.93
2018-07-07,22:01,Assens,194.95,1115.69
2018-10-26,16:38,Hvidovre,1482.31,1170.42
2018-02-05,10:30,Syddjurs,2426.21,794.17
2018-11-12,22:06,Slagelse,16.48,752.17
2018-12-23,23:03,Faxe,810.26,572.09
2018-10-16,13:18,Herlev,198.1,818.26
2018-04-17,03:17,Dragør,1538.86,937.35
2018-07-14,15:18,Copenhagen,2146.8,8.04
2018-07-20,21:30,Hjørring,1162.15,923.79
2018-08-19,15:07,Solrød,916.36,1236.04
2018-05-01,19:05,Læsø,213.1,1248.79
2018-09-12,08:05,Hjørring,1677.3,938.88
2018-12-08,06:44,Kolding,1698.14,1221.95
2018-09-01,01:12,Dragør,1536.26,8.62
2018-10-17,03:02,Copenhagen,1052.2,708.53
2018-12-10,20:28,Tønder,1180.11,227.03
2018-04-22,19:56,Læsø,582.61,377.15
2018-11-24,14:16,Vesthimmerland,827.68,114.17
2018-03-12,18:32,Horsens,2356.63,790.28
2018-05-28,23:36,Frederikshavn,759.28,111.72
2018-09-16,20:15,Herlev,2213.51,1112.73
2018-04-18,03:04,Thisted,165.02,347.42
2018-08-05,10:09,Lemvig,2501.86,349.88
2018-02-28,10:42,Læsø,1783.16,227.55
2018-09-29,05:17,Greve,1970.87,421.08
2018-09-07,16:34,Næstved,21.84,925.14
2018-08-28,01:45,Køge,803.09,212.79
2018-08-29,15:32,Vesthimmerland,1061.46,354.34
2018-02-23,03:27,Silkeborg,1687.45,1160.34
2018-11-02,16:46,Varde,2316.8,772.62
2018-06-26,15:44,Greve,2206.3,465.95
2018-03-17,14:12,Vesthimmerland,2179.64,1048.5
2018-06-04,05:11,Samsø,982.75,339.81
2018-06-01,03:14,Odder,1518.96,1145.64
2018-08-14,15:25,Middelfart,516.51,186.21
2018-04-30,00:14,Esbjerg,246.54,1071.54
2018-04-09,03:34,Samsø,1050.07,890.01
2018-03-05,11:10,Tårnby,2445.23,222.74
2018-11-10,20:44,Stevns,344.43,1236.73
2018-07-23,04:00,Nordfyn,1543.97,339.58
2018-08-14,04:17,Furesø,1258.39,208.31
2018-10-28,00:52,Brønderslev,1627.2,812.05
2018-11-15,08:12,Egedal,1229.94,432.8
2018-09-15,04:32,Glostrup,11.91,347.44
2018-07-10,23:25,Hørsholm,1913.96,762.68
2018-07-02,08:36,Horsens,1780.54,819.86
2018-10-08,22:03,Vallensbæk,199.19,528.01
2018-12-27,08:20,Langeland,2331.77,580.77
2018-05-26,02:04,Næstved,1386.68,308.67
2018-10-05,05:43,Glostrup,55.44,1183.95
2018-01-24,05:43,Esbjerg,1832.7,307.97
2018-12-16,18:28,Gentofte,980.1,1010.46
2018-09-26,17:10,Furesø,1609.94,998.93
2018-11-04,05:01,Favrskov,1450.6,916.1
2018-05-03,16:59,Hørsholm,1490.9,1149.03
2018-11-01,18:48,Furesø,323.12,793.46
2018-10-08,09:38,Assens,2356.67,1097.58
2018-11-22,21:40,Hjørring,127.15,1235.45
2018-03-08,18:20,Stevns,1071.33,262.78
2018-10-09,02:14,Norddjurs,2333.45,29.62
2018-10-01,06:32,Hvidovre,194.74,1015.48
2018-03-13,17:01,Vejle,109.22,1081.97
2018-03-06,13:35,Samsø,566.75,435.96
2018-01-12,09:49,Struer,1671.48,458.63
2018-09-03,19:10,Vejen,2515.75,1045.76
2018-04-29,19:43,Skanderborg,1993.49,437.48
2018-09-08,01:26,Randers,2487.92,117.82
2018-09-27,15:10,Lyngby-Taarbæk,960.57,49.51
2018-10-08,03:10,Albertslund,506.52,775.94
2018-06-15,22:05,Faaborg-Midtfyn,1738.81,350.39
2018-06-24,02:28,Aarhus,2465.11,396.19
2018-06-25,08:17,Albertslund,1418.82,573.16
2018-11-27,04:06,Herlev,1125.46,683.12
2018-06-14,01:23,Assens,285.25,837.24
2018-08-22,12:06,Faaborg-Midtfyn,1783.46,567.96
2018-02-24,10:06,Struer,1301.21,541.56
2018-02-09,19:15,Guldborgsund,2519.35,274.78
2018-08-04,08:36,Brøndby,2385.23,1063.6
2018-10-16,18:14,Odense,2102.96,630.73
2018-03-13,18:04,Stevns,1826.7,396.86
2018-03-13,15:29,Jammerbugt,632.31,649.87
2018-06-14,02:08,Svendborg,1179.57,1249.38
2018-03-17,16:41,Billund,200.55,1161.35
2018-12-13,08:53,Langeland,2524.45,679.92
2018-12-28,15:27,Albertslund,1517.74,718.86
2018-12-03,19:26,Fanø,444.44,1089.1
2018-02-17,09:58,Ringkøbing-Skjern,604.35,266.52
2018-05-08,10:22,Middelfart,1289.66,790.61
2018-03-16,10:44,Herlev,1517.09,699.01
2018-09-07,17:02,Esbjerg,985.24,1138.74
2018-04-04,23:34,Morsø,598.7,772.14
2018-04-15,15:37,Struer,1272.36,272.97
2018-08-10,14:39,Fredensborg,2409.76,1209.41
2018-07-31,11:18,Jammerbugt,2138.08,539.28
2018-12-18,04:14,Gladsaxe,2107.04,430.62
2018-12-28,15:26,Køge,409.39,396.14
2018-07-24,02:54,Rødovre,280.64,37.18
2018-04-09,22:17,Aalborg,672.7,179.33
2018-11-21,07:16,Frederiksberg,774.1,599.54
2018-07-25,04:54,Vejle,333.84,647.46
2018-07-03,14:22,Egedal,388.53,1266.21
2018-12-22,05:17,Thisted,1171.8,601.62
2018-04-10,06:38,Fredensborg,1771.89,1274.94
2018-01-30,05:32,Fredericia,1142.61,553.33
2018-09-27,05:23,Solrød,1707.17,381.77
2018-01-22,09:04,Nordfyn,601.43,436.65
2018-12-15,20:01,Lyngby-Taarbæk,1427.95,618.26
2018-02-25,10:05,Halsnæs,1843.37,1021.25
2018-07-14,02:30,Fanø,577.68,1130.54
2018-08-18,01:55,Fredericia,2385.08,89.63
2018-08-31,14:49,Slagelse,877.52,598.55
2018-02-06,12:23,Vejle,1583.54,371.92
2018-02-20,16:47,Viborg,2514.09,1198.37
2018-08-25,20:19,Ringkøbing-Skjern,241.39,1085.09
2018-05-12,19:41,Lemvig,249.01,350.11
2018-09-21,01:35,Copenhagen,1153.94,942.87
2018-08-02,00:13,Fanø,231.98,1270.59
2018-10-02,11:20,Bornholm,2252.91,752.98
2018-10-26,00:10,Brønderslev,1388.46,1166.96
2018-06-11,08:40,Faaborg-Midtfyn,88.06,1233.86
2018-03-14,20:11,Vejen,947.42,1061.3
2018-09-07,02:06,Lolland,1306.79,1114.87
2018-11-14,14:02,Næstved,1158.15,599.4
2018-06-18,15:13,Ishøj,1235.46,1085.48
2018-01-25,12:11,Faxe,147.77,687.27
2018-12-15,09:07,Frederiksberg,1319.49,1213.96
2018-04-28,19:17,Egedal,1000.21,504.68
2018-10-28,13:00,Gribskov,723.27,174.77
2018-11-12,10:54,Struer,2182.6,481.21
2018-09-22,21:15,Vejen,798.14,1157.53
2018-03-09,19:02,Hjørring,485.92,1156.52
2018-07-18,22:48,Ishøj,691.11,636.37
2018-07-09,19:18,Fanø,152.41,807.04
2018-05-29,15:03,Horsens,2254.95,694.7
2018-07-26,15:39,Hedensted,1810.0,158.63
2018-02-18,09:43,Hvidovre,1597.65,877.69
2018-01-14,13:18,Ishøj,1007.34,398.9
2018-10-25,14:03,Aarhus,676.58,1260.59
2018-09-02,13:20,Helsingør,1758.23,548.48
2018-05-07,13:20,Frederikssund,868.01,352.31
2018-08-11,15:25,Halsnæs,1191.19,913.97
2018-10-22,12:54,Lyngby-Taarbæk,517.58,680.98
2018-04-21,15:02,Odsherred,1397.62,810.0
2018-01-28,02:57,Skanderborg,2160.48,579.6
2018-02-19,20:35,Glostrup,2151.54,44.78
2018-06-17,02:55,Ballerup,1609.79,314.28
2018-09-05,03:57,Assens,1827.66,666.51
2018-09-30,19:39,Ishøj,416.55,1272.61
2018-11-02,11:28,Assens,1391.02,233.87
2018-11-17,20:08,Lejre,694.52,212.23
2018-07-01,13:49,Gentofte,1198.48,349.46
2018-01-29,01:45,Odsherred,1845.74,538.08
2018-10-30,00:53,Ishøj,1167.41,2.55
2018-06-29,00:41,Kolding,38.78,765.62
2018-08-30,16:52,Brønderslev,154.9,1132.16
2018-11-01,11:54,Herning,1485.8,614.39
2018-06-05,20:16,Stevns,358.66,800.38
2018-11-19,02:18,Norddjurs,507.3,235.1
2018-02-27,10:10,Ikast-Brande,1060.83,17.86
2018-12-10,05:42,Læsø,1996.69,658.67
2018-02-07,05:32,Langeland,1295.26,210.18
2018-03-31,18:52,Kerteminde,1506.93,935.96
2018-09-04,22:51,Lolland,43.99,861.61
2018-07-01,14:28,Furesø,2232.85,657.41
2018-02-15,11:40,Ringkøbing-Skjern,992.45,233.85
2018-12-18,04:54,Brøndby,301.25,619.31
2018-04-22,21:47,Glostrup,2395.08,383.07
2018-01-10,05:41,Odense,748.48,474.63
2018-09-09,22:30,Egedal,1600.31,772.58
2018-08-19,19:22,Lyngby-Taarbæk,1949.71,1198.98
2018-05-25,12:42,Ærø,109.18,330.2
2018-07-06,20:59,Læsø,62.04,528.66
2018-04-26,11:44,Rebild,2113.89,1236.91
2018-03-21,06:25,Ikast-Brande,1312.75,465.45
2018-05-31,17:06,Rødovre,950.49,767.39
2018-09-22,22:02,Sønderborg,133.94,442.71
2018-02-20,07:15,Kolding,1301.87,29.87
2018-12-19,09:03,Frederikssund,739.78,319.6
2018-03-10,23:00,Vesthimmerland,531.86,372.05
2018-05-04,08:49,Faxe,979.76,155.61
2018-08-25,08:06,Hillerød,2153.08,390.59
2018-11-20,19:22,Vejen,2238.84,284.08
2018-10-13,02:58,Rebild,741.63,841.04
2018-07-14,08:06,Samsø,1981.5,365.11
2018-06-18,01:04,Middelfart,415.79,664.83
2018-11-15,11:27,Gladsaxe,2195.43,76.25
2018-01-29,04:31,Fredericia,209.19,142.3
2018-02-23,20:56,Tårnby,301.97,85.28
2018-10-25,02:43,Fanø,834.84,763.06
2018-07-07,16:36,Gladsaxe,94.31,987.73
2018-08-15,13:12,Albertslund,872.48,24.44
2018-09-10,13:00,Norddjurs,467.24,341.81
2018-07-19,09:44,Skanderborg,2279.15,1124.03
2018-06-03,18:01,Vordingborg,405.86,322.4
2018-05-17,09:10,Lolland,559.65,500.19
2018-06-27,05:38,Brøndby,482.67,101.26
2018-01-02,06:05,Fanø,2521.14,417.29
2018-06-08,11:31,Silkeborg,498.59,130.69
2018-01-09,04:27,Aabenraa,1145.07,1089.98
2018-07-03,10:46,Silkeborg,1559.22,531.63
2018-07-12,05:30,Fanø,1395.77,216.19
2018-02-26,15:32,Hjørring,149.04,1207.79
2018-12-18,10:51,Egedal,291.44,338.5
2018-01-27,04:50,Fredericia,2388.94,199.9
2018-06-26,21:06,Ikast-Brande,1460.6,819.45
2018-05-13,16:54,Silkeborg,592.07,201.12
2018-11-14,03:48,Læsø,1054.12,685.89
2018-08-18,06:28,Fanø,2276.46,713.08
2018-10-20,14:28,Holbæk,245.77,534.54
2018-12-31,14:05,Greve,2502.67,250.51
2018-08-30,03:56,Holbæk,2340.07,594.47
2018-11-27,19:52,Guldborgsund,2158.83,954.39
2018-10-10,16:04,Fredericia,282.79,1019.1
2018-11-23,02:34,Nyborg,599.59,279.99
2018-08-26,04:22,Horsens,249.44,795.72
2018-05-14,06:46,Samsø,947.6,941.7
2018-04-02,00:37,Kolding,2117.2,738.07
2018-05-08,15:37,Assens,57.01,879.45
2018-02-27,12:21,Vallensbæk,2142.92,445.19
2018-05-20,19:12,Skive,6.56,208.37
2018-11-12,04:29,Odense,212.19,395.24
2018-01-19,09:42,Kalundborg,1631.94,782.92
2018-03-05,22:15,Horsens,2440.5,486.63
2018-04-10,14:22,Skive,928.49,196.06
2018-04-16,23:03,Ringsted,1828.32,227.59
2018-07-13,07:16,Solrød,982.03,464.19
2018-07-01,16:39,Køge,804.52,1182.9
2018-12-27,07:35,Lyngby-Taarbæk,4.78,188.47
